days_since_last_booking,days_since_first_booking,months_as_client,total_bookings,bookings_last_30_days,bookings_last_90_days,bookings_last_180_days,avg_days_between_bookings,max_gap_between_bookings,booking_frequency_trend,total_revenue,avg_booking_value,max_booking_value,total_participants,avg_participants_per_booking,revenue_last_90_days,revenue_trend,avg_overall_rating,avg_nps_score,avg_trainer_rating,latest_rating,min_rating_ever,has_given_feedback,rating_trend,num_course_categories,num_unique_courses,category_diversity_score,total_communications,communications_last_90_days,avg_communications_per_booking,industry_encoded,company_size_encoded,region_encoded,account_manager_encoded
56.0,304.0,10.133333333333333,5.0,0.0,1.0,3.0,62.0,68.0,0.5,290769.0,58153.8,70742.0,62.0,12.4,70742.0,-0.06373278646953105,4.359999999999999,8.2,4.4,3.9,3.9,1.0,0.023255813953488285,4.0,5.0,1.9219280948873623,18.0,6.0,3.6,13,2,4,4
882.0,1591.0,53.03333333333333,11.0,0.0,0.0,0.0,70.9,86.0,-0.16666666666666666,1537706.0,139791.45454545456,260192.0,265.0,24.09090909090909,0.0,-0.27751700899146425,4.25,8.1,4.24,4.5,3.4,1.0,0.125,8.0,10.0,2.913977073182752,23.0,2.0,2.090909090909091,2,0,1,1
67.0,545.0,18.166666666666668,13.0,0.0,1.0,4.0,39.833333333333336,57.0,0.16666666666666666,1425213.0,109631.76923076923,242655.0,235.0,18.076923076923077,153538.0,0.5087891613899972,4.2,7.142857142857143,4.228571428571429,3.4,3.4,1.0,-0.16366906474820125,9.0,13.0,3.0269868333592873,28.0,6.0,2.1538461538461537,4,1,1,1
1008.0,1604.0,53.46666666666667,17.0,0.0,0.0,0.0,37.25,50.0,0.125,1286851.0,75697.11764705883,125818.0,192.0,11.294117647058824,0.0,0.13162515752747264,4.2625,8.0625,4.3062499999999995,3.8,3.4,1.0,-0.01744186046511632,10.0,17.0,3.1751231351134606,17.0,1.0,1.0,2,2,4,4
124.0,1002.0,33.4,9.0,0.0,0.0,1.0,109.75,123.0,-0.2,471263.0,52362.555555555555,106350.0,59.0,6.555555555555555,0.0,-0.41384571829857014,4.425000000000001,7.75,4.525,4.5,3.4,1.0,-0.09677419354838712,5.0,9.0,2.197159723424149,18.0,1.0,2.0,0,3,1,3
86.0,263.0,8.766666666666667,4.0,0.0,1.0,2.0,59.0,66.0,0.0,304200.0,76050.0,124572.0,45.0,11.25,34408.0,0.0947527888720562,4.35,8.75,4.425000000000001,3.8,3.8,1.0,0.023255813953488497,4.0,4.0,2.0,8.0,2.0,2.0,7,2,2,1
828.0,935.0,31.166666666666668,3.0,0.0,0.0,0.0,53.5,67.0,1.0,358600.0,119533.33333333333,154520.0,49.0,16.333333333333332,0.0,0.11986845909222318,4.633333333333334,8.666666666666666,4.833333333333333,5.0,4.4,1.0,0.04444444444444448,3.0,3.0,1.584962500721156,5.0,0.0,1.6666666666666667,9,1,2,1
284.0,614.0,20.466666666666665,8.0,0.0,0.0,0.0,47.142857142857146,61.0,0.0,418980.0,52372.5,98260.0,52.0,6.5,0.0,-0.4491699516961857,4.071428571428571,8.0,4.228571428571428,3.9,3.5,1.0,0.03125,6.0,8.0,2.5,13.0,1.0,1.625,5,3,3,3
1088.0,1720.0,57.333333333333336,18.0,0.0,0.0,0.0,37.1764705882353,47.0,0.0,734791.0,40821.72222222222,99837.0,116.0,6.444444444444445,0.0,0.06663197862466608,4.286666666666666,8.133333333333333,4.406666666666666,3.7,3.7,1.0,-0.060080645161290455,10.0,16.0,3.0588138903312014,57.0,3.0,3.1666666666666665,11,3,3,0
154.0,220.0,7.333333333333333,2.0,0.0,0.0,1.0,66.0,66.0,0.0,305546.0,152773.0,268994.0,34.0,17.0,0.0,0.0,3.6,8.0,3.7,3.6,3.6,1.0,0.0,2.0,2.0,1.0,9.0,5.0,4.5,2,1,3,0
1391.0,1439.0,47.96666666666667,2.0,0.0,0.0,0.0,48.0,48.0,0.0,187913.0,93956.5,94300.0,36.0,18.0,0.0,0.0,4.0,8.0,4.5,4.0,4.0,1.0,0.0,2.0,2.0,1.0,7.0,1.0,3.5,11,1,2,1
548.0,1154.0,38.46666666666667,14.0,0.0,0.0,0.0,46.61538461538461,62.0,0.0,969055.0,69218.21428571429,114996.0,118.0,8.428571428571429,0.0,-0.15460978591641555,4.291666666666667,7.583333333333333,4.3500000000000005,4.2,3.4,1.0,-0.019230769230769162,7.0,12.0,2.6995138503199656,44.0,2.0,3.142857142857143,12,2,4,4
1101.0,1595.0,53.166666666666664,7.0,0.0,0.0,0.0,82.33333333333333,100.0,-0.25,603337.0,86191.0,156587.0,100.0,14.285714285714286,0.0,0.9022950271968488,4.4399999999999995,8.6,4.42,3.7,3.7,1.0,-0.12500000000000028,5.0,7.0,2.2359263506290326,11.0,0.0,1.5714285714285714,6,1,2,0
434.0,636.0,21.2,8.0,0.0,0.0,0.0,28.857142857142858,44.0,0.0,270778.0,33847.25,63918.0,42.0,5.25,0.0,-0.08361170875325558,4.25,8.0,4.316666666666666,4.7,3.7,1.0,0.09016393442622964,6.0,8.0,2.5,24.0,7.0,3.0,3,3,4,1
44.0,433.0,14.433333333333334,8.0,0.0,1.0,3.0,55.57142857142857,68.0,0.0,981468.0,122683.5,240856.0,163.0,20.375,129183.0,-0.12180083359167786,4.214285714285714,8.571428571428571,4.242857142857143,4.5,3.5,1.0,0.005952380952380825,6.0,7.0,2.5,8.0,2.0,1.0,11,0,0,3
133.0,399.0,13.3,5.0,0.0,0.0,1.0,66.5,75.0,0.5,518820.0,103764.0,185856.0,87.0,17.4,0.0,-0.287510317355886,4.375,8.5,4.475,4.8,3.7,1.0,0.034883720930232225,5.0,5.0,2.321928094887362,15.0,5.0,3.0,2,1,2,2
852.0,1606.0,53.53333333333333,9.0,0.0,0.0,0.0,94.25,107.0,-0.2,1243307.0,138145.22222222222,236640.0,244.0,27.11111111111111,0.0,-0.2435510321603385,4.24,8.4,4.380000000000001,3.6,3.6,1.0,-0.04214559386973166,6.0,9.0,2.5032583347756456,11.0,0.0,1.2222222222222223,3,0,4,0
184.0,909.0,30.3,13.0,0.0,0.0,0.0,60.416666666666664,72.0,0.16666666666666666,495532.0,38117.846153846156,76140.0,83.0,6.384615384615385,0.0,0.19906055622485253,4.333333333333333,8.5,4.3500000000000005,4.1,3.6,1.0,-0.1625441696113073,8.0,13.0,2.7773627950641693,39.0,4.0,3.0,7,3,5,3
1542.0,1823.0,60.766666666666666,4.0,0.0,0.0,0.0,93.66666666666667,101.0,0.0,444262.0,111065.5,150038.0,56.0,14.0,0.0,0.8454985652797704,4.233333333333333,7.666666666666667,4.366666666666667,3.8,3.8,1.0,0.12820512820512833,4.0,4.0,2.0,4.0,0.0,1.0,9,2,5,2
45.0,816.0,27.2,14.0,0.0,1.0,3.0,59.30769230769231,72.0,0.0,698567.0,49897.642857142855,91752.0,99.0,7.071428571428571,57680.0,-0.04295559602185182,3.981818181818181,6.909090909090909,4.136363636363636,3.3,3.3,1.0,-0.02640264026402635,9.0,13.0,2.9852281360342516,31.0,7.0,2.2142857142857144,5,3,4,4
1066.0,1470.0,49.0,5.0,0.0,0.0,0.0,101.0,108.0,-0.3333333333333333,386398.0,77279.6,103784.0,36.0,7.2,0.0,0.0793861670688393,4.225,7.5,4.3500000000000005,4.1,3.2,1.0,0.08641975308641965,3.0,5.0,1.3709505944546687,20.0,2.0,4.0,0,3,4,2
177.0,627.0,20.9,9.0,0.0,0.0,1.0,56.25,72.0,0.25,631321.0,70146.77777777778,101794.0,94.0,10.444444444444445,0.0,-0.11095980201993182,4.228571428571429,7.714285714285714,4.228571428571429,4.0,4.0,1.0,-0.08082706766917314,7.0,9.0,2.725480556997868,18.0,3.0,2.0,9,2,2,0
883.0,1065.0,35.5,8.0,0.0,0.0,0.0,26.0,41.0,-0.4,445910.0,55738.75,115740.0,61.0,7.625,0.0,0.9403114985427354,4.214285714285714,7.857142857142857,4.257142857142857,3.4,3.4,1.0,-0.07386363636363621,6.0,7.0,2.5,24.0,4.0,3.0,7,2,5,2
124.0,453.0,15.1,4.0,0.0,0.0,1.0,109.66666666666667,120.0,0.0,587109.0,146777.25,175008.0,108.0,27.0,0.0,-0.05932984936981248,3.8000000000000003,7.0,3.8000000000000003,3.4,3.4,1.0,0.0405405405405404,4.0,4.0,2.0,9.0,1.0,2.25,6,0,4,4
1007.0,1554.0,51.8,16.0,0.0,0.0,0.0,36.46666666666667,49.0,0.0,775783.0,48486.4375,85463.0,98.0,6.125,0.0,0.3431111084263843,4.499999999999999,8.416666666666666,4.566666666666666,4.8,4.0,1.0,0.045454545454545706,9.0,15.0,2.8522170014624826,53.0,2.0,3.3125,13,3,2,3
31.0,641.0,21.366666666666667,16.0,0.0,2.0,4.0,40.666666666666664,51.0,0.0,1253898.0,78368.625,135954.0,172.0,10.75,79512.0,-0.15734389052497927,4.330769230769231,8.615384615384615,4.446153846153846,4.7,3.7,1.0,-0.042964554242749774,9.0,14.0,3.0306390622295662,36.0,8.0,2.25,2,2,3,4
1147.0,1516.0,50.53333333333333,6.0,0.0,0.0,0.0,73.8,91.0,0.0,1117707.0,186284.5,273672.0,170.0,28.333333333333332,0.0,0.11425053059278847,4.3,8.5,4.35,4.0,3.9,1.0,0.0235294117647058,5.0,6.0,2.2516291673878226,17.0,1.0,2.8333333333333335,9,0,5,4
402.0,935.0,31.166666666666668,8.0,0.0,0.0,0.0,76.14285714285714,93.0,0.0,822918.0,102864.75,131500.0,130.0,16.25,0.0,-0.16580705844592938,4.285714285714286,8.142857142857142,4.457142857142857,3.6,3.5,1.0,-0.045454545454545296,5.0,7.0,2.25,18.0,2.0,2.25,9,1,0,2
73.0,454.0,15.133333333333333,4.0,0.0,1.0,1.0,127.0,133.0,0.0,863531.0,215882.75,351645.0,96.0,24.0,202198.0,-0.4606330163200913,3.825,6.75,4.025,3.8,3.4,1.0,0.21739130434782583,3.0,4.0,1.5,14.0,5.0,3.5,13,0,5,3
1414.0,1481.0,49.36666666666667,2.0,0.0,0.0,0.0,67.0,67.0,0.0,106905.0,53452.5,87507.0,12.0,6.0,0.0,0.0,4.25,8.5,4.15,4.0,4.0,1.0,0.0,2.0,2.0,1.0,7.0,1.0,3.5,12,3,4,0
1625.0,1625.0,54.166666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44610.0,44610.0,44610.0,5.0,5.0,0.0,0.0,4.0,8.0,3.8,4.0,4.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,11,2,5,2
676.0,1339.0,44.63333333333333,14.0,0.0,0.0,0.0,51.0,61.0,0.0,500629.0,35759.21428571428,67770.0,68.0,4.857142857142857,0.0,0.21176683690600312,4.08,7.3,4.119999999999999,4.0,3.4,1.0,-0.028985507246376625,10.0,13.0,3.2359263506290326,43.0,6.0,3.0714285714285716,12,3,1,3
833.0,1591.0,53.03333333333333,16.0,0.0,0.0,0.0,50.53333333333333,66.0,0.2857142857142857,1693427.0,105839.1875,185100.0,250.0,15.625,0.0,0.32622226373780344,4.291666666666667,8.333333333333334,4.358333333333333,5.0,3.7,1.0,0.09349593495934946,10.0,13.0,3.202819531114783,37.0,1.0,2.3125,8,1,2,4
90.0,90.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38355.0,38355.0,38355.0,5.0,5.0,0.0,0.0,4.3,7.0,4.6,4.3,4.3,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,4,3,3,2
54.0,498.0,16.6,10.0,0.0,1.0,3.0,49.333333333333336,63.0,0.0,743951.0,74395.1,106488.0,97.0,9.7,103950.0,-0.2166761352059467,4.4,8.75,4.4125,4.8,3.5,1.0,-0.1075268817204301,6.0,9.0,2.4464393446710155,30.0,10.0,3.0,1,2,4,0
651.0,1714.0,57.13333333333333,14.0,0.0,0.0,0.0,81.76923076923077,96.0,0.0,1857623.0,132687.35714285713,256608.0,268.0,19.142857142857142,0.0,-0.10468100041729958,4.083333333333334,7.666666666666667,4.308333333333333,4.2,3.4,1.0,-0.04780876494023919,8.0,13.0,2.8962915290459277,16.0,0.0,1.1428571428571428,9,1,2,3
339.0,339.0,11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221141.0,221141.0,221141.0,19.0,19.0,0.0,0.0,4.9,10.0,4.9,4.9,4.9,1.0,0.0,1.0,1.0,0.0,5.0,1.0,5.0,7,0,0,0
340.0,795.0,26.5,11.0,0.0,0.0,0.0,45.5,61.0,0.2,2152121.0,195647.36363636365,396100.0,307.0,27.90909090909091,0.0,0.42451834506259106,4.12,8.0,4.3100000000000005,4.8,3.5,1.0,0.1458333333333332,8.0,11.0,2.913977073182752,26.0,7.0,2.3636363636363638,12,0,2,0
1128.0,1180.0,39.333333333333336,2.0,0.0,0.0,0.0,52.0,52.0,0.0,85864.0,42932.0,67320.0,12.0,6.0,0.0,0.0,4.8,9.0,4.7,4.8,4.8,1.0,0.0,2.0,2.0,1.0,5.0,0.0,2.5,4,3,0,3
375.0,850.0,28.333333333333332,9.0,0.0,0.0,0.0,59.375,69.0,0.25,913972.0,101552.44444444444,188920.0,148.0,16.444444444444443,0.0,0.325423600715085,4.0625,7.625,4.2375,4.1,3.5,1.0,0.04402515723270459,6.0,7.0,2.5032583347756456,10.0,0.0,1.1111111111111112,2,1,5,2
705.0,1082.0,36.06666666666667,7.0,0.0,0.0,0.0,62.833333333333336,75.0,-0.25,552303.0,78900.42857142857,111450.0,81.0,11.571428571428571,0.0,0.260577651147439,4.414285714285714,8.285714285714286,4.628571428571428,4.9,4.0,1.0,0.03269230769230768,6.0,7.0,2.521640636343318,18.0,6.0,2.5714285714285716,2,2,1,0
397.0,1521.0,50.7,15.0,0.0,0.0,0.0,80.28571428571429,91.0,-0.125,2483868.0,165591.2,323102.0,364.0,24.266666666666666,0.0,-0.03756946211614599,4.354545454545455,8.636363636363637,4.372727272727272,4.2,3.7,1.0,0.02325581395348808,8.0,11.0,2.682588730501833,45.0,4.0,3.0,4,0,5,2
213.0,213.0,7.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44744.0,44744.0,44744.0,14.0,14.0,0.0,0.0,4.6,9.0,4.9,4.6,4.6,1.0,0.0,1.0,1.0,0.0,6.0,3.0,6.0,1,1,1,0
816.0,1116.0,37.2,8.0,0.0,0.0,0.0,42.857142857142854,58.0,0.0,432154.0,54019.25,100290.0,71.0,8.875,0.0,0.2747820777361351,4.3,8.0,4.242857142857143,4.1,3.7,1.0,2.0655312086049424e-16,6.0,8.0,2.5,17.0,4.0,2.125,13,2,3,1
95.0,95.0,3.1666666666666665,1.0,0.0,0.0,1.0,0.0,0.0,0.0,96387.0,96387.0,96387.0,19.0,19.0,0.0,0.0,4.233333333333333,8.080128205128204,4.333333333333333,4.2,3.6,0.0,0.0,1.0,1.0,0.0,7.0,7.0,7.0,5,0,1,2
118.0,989.0,32.96666666666667,19.0,0.0,0.0,2.0,48.388888888888886,61.0,-0.1,2097379.0,110388.36842105263,217844.0,328.0,17.263157894736842,0.0,-0.309345272253387,4.3500000000000005,8.214285714285714,4.3999999999999995,4.2,3.5,1.0,-0.054313099041533364,9.0,15.0,2.965583935727781,60.0,11.0,3.1578947368421053,2,1,4,4
838.0,1257.0,41.9,5.0,0.0,0.0,0.0,104.75,119.0,0.5,577027.0,115405.4,202512.0,89.0,17.8,0.0,0.3717865835779717,4.15,8.0,4.325,3.7,3.7,1.0,0.10126582278480999,4.0,5.0,1.9219280948873623,18.0,1.0,3.6,0,1,5,1
1193.0,1455.0,48.5,10.0,0.0,0.0,0.0,29.11111111111111,41.0,-0.3333333333333333,508341.0,50834.1,99702.0,100.0,10.0,0.0,0.223120689579771,3.983333333333333,7.666666666666667,4.05,3.5,3.5,1.0,-0.07258064516129038,7.0,10.0,2.721928094887362,11.0,2.0,1.1,3,2,4,2
122.0,122.0,4.066666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49490.0,49490.0,49490.0,5.0,5.0,0.0,0.0,4.233333333333333,8.080128205128204,4.333333333333333,4.2,3.6,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,9,2,4,4
135.0,135.0,4.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57845.0,57845.0,57845.0,5.0,5.0,0.0,0.0,3.5,8.0,3.6,3.5,3.5,1.0,0.0,1.0,1.0,0.0,4.0,3.0,4.0,13,3,2,2
1625.0,1785.0,59.5,3.0,0.0,0.0,0.0,80.0,82.0,1.0,147468.0,49156.0,64274.0,17.0,5.666666666666667,0.0,-0.35281762454491705,4.2,7.0,4.4,4.2,4.2,1.0,0.0,3.0,3.0,1.584962500721156,14.0,0.0,4.666666666666667,9,3,4,2
106.0,732.0,24.4,7.0,0.0,0.0,1.0,104.33333333333333,116.0,-0.25,987838.0,141119.7142857143,196825.0,137.0,19.571428571428573,0.0,-0.1962874650829202,4.6,8.6,4.6,4.6,4.2,1.0,0.0,5.0,6.0,2.2359263506290326,8.0,3.0,1.1428571428571428,6,1,3,3
96.0,96.0,3.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,183216.0,183216.0,183216.0,24.0,24.0,0.0,0.0,4.6,10.0,4.6,4.6,4.6,1.0,0.0,1.0,1.0,0.0,5.0,4.0,5.0,4,1,5,0
194.0,1182.0,39.4,19.0,0.0,0.0,0.0,54.888888888888886,72.0,-0.1,3485999.0,183473.63157894736,300000.0,473.0,24.894736842105264,0.0,0.2033754982897583,4.272222222222222,8.166666666666666,4.322222222222222,4.7,3.4,1.0,-0.03826530612244904,8.0,15.0,2.80004461847901,43.0,5.0,2.263157894736842,12,0,2,4
776.0,1236.0,41.2,6.0,0.0,0.0,0.0,92.0,96.0,0.0,700195.0,116699.16666666667,224204.0,113.0,18.833333333333332,0.0,-0.5264729588390157,4.416666666666667,7.666666666666667,4.483333333333333,4.8,3.9,1.0,-0.051470588235294316,5.0,5.0,2.2516291673878226,18.0,0.0,3.0,5,1,0,1
771.0,1368.0,45.6,14.0,0.0,0.0,0.0,45.92307692307692,59.0,0.0,2645125.0,188937.5,335488.0,380.0,27.142857142857142,0.0,-0.12683589733421322,4.23,8.2,4.279999999999999,4.2,3.5,1.0,-0.15283842794759828,10.0,12.0,3.1820058147602133,43.0,4.0,3.0714285714285716,5,0,3,3
95.0,838.0,27.933333333333334,18.0,0.0,0.0,2.0,43.705882352941174,59.0,0.0,2702458.0,150136.55555555556,334830.0,442.0,24.555555555555557,0.0,-0.10030009047000117,4.22,7.6,4.453333333333334,4.4,3.4,1.0,-0.010101010101010274,11.0,17.0,3.350209029099897,21.0,3.0,1.1666666666666667,8,0,2,2
35.0,646.0,21.533333333333335,15.0,0.0,1.0,3.0,43.642857142857146,56.0,-0.125,2605610.0,173707.33333333334,291492.0,382.0,25.466666666666665,181230.0,0.1726867398893665,4.357142857142857,8.142857142857142,4.435714285714285,4.3,3.6,1.0,0.11072664359861618,10.0,13.0,3.106890595608519,15.0,2.0,1.0,3,0,5,1
283.0,746.0,24.866666666666667,11.0,0.0,0.0,0.0,46.3,53.0,0.2,675814.0,61437.63636363636,113256.0,119.0,10.818181818181818,0.0,0.23032420554800295,4.385714285714285,8.428571428571429,4.257142857142857,3.9,3.8,1.0,-0.11702127659574482,7.0,9.0,2.6635327548042547,23.0,1.0,2.090909090909091,4,2,3,2
121.0,602.0,20.066666666666666,11.0,0.0,0.0,2.0,48.1,66.0,-0.16666666666666666,1333238.0,121203.45454545454,174041.0,206.0,18.727272727272727,0.0,0.019859399333581218,4.081818181818182,7.545454545454546,4.218181818181818,3.4,3.4,1.0,-0.147897897897898,8.0,10.0,2.8453509366224368,38.0,9.0,3.4545454545454546,11,1,4,0
1080.0,1774.0,59.13333333333333,8.0,0.0,0.0,0.0,99.14285714285714,111.0,0.0,1211242.0,151405.25,274914.0,173.0,21.625,0.0,0.4670085706836994,3.9428571428571426,7.0,4.2,4.2,3.4,1.0,-0.02499999999999991,6.0,6.0,2.5,8.0,0.0,1.0,3,0,4,2
159.0,159.0,5.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,177648.0,177648.0,177648.0,24.0,24.0,0.0,0.0,4.9,9.0,5.0,4.9,4.9,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,4,1,1,4
1152.0,1744.0,58.13333333333333,12.0,0.0,0.0,0.0,53.81818181818182,68.0,0.0,2185045.0,182087.08333333334,349866.0,296.0,24.666666666666668,0.0,0.18338780865323226,4.2,7.6,4.319999999999999,4.0,3.4,1.0,0.038834951456310496,8.0,11.0,2.918295834054489,38.0,3.0,3.1666666666666665,10,0,1,3
31.0,454.0,15.133333333333333,13.0,0.0,2.0,4.0,35.25,53.0,-0.14285714285714285,1539831.0,118448.53846153847,218280.0,219.0,16.846153846153847,354105.0,0.2449557179829925,4.380000000000001,8.3,4.489999999999999,3.7,3.7,1.0,-0.018099547511312233,8.0,12.0,2.7773627950641693,26.0,7.0,2.0,9,1,5,3
